"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_745886.1","chr11",33775000,33785000,10001,"*",58,23.015873015873,"window_745886","101928440",33774699,33775670,972,"+",0,"overlapEnd",300,"FBXO3-DT","FBXO3 divergent transcript"
"window_746019","chr11",34107500,34117500,10001,"*",72,28.5714285714286,"window_746019","55226",34105617,34146908,41292,"+",0,"inside",1882,"NAT10","N-acetyltransferase 10"
"window_746115","chr11",34347500,34357500,10001,"*",68,26.984126984127,"window_746115","25841",34150987,34358010,207024,"-",0,"inside",509,"ABTB2","ankyrin repeat and BTB domain containing 2"
"window_746116","chr11",34350000,34360000,10001,"*",75,29.7619047619048,"window_746116","25841",34150987,34358010,207024,"-",0,"overlapStart",0,"ABTB2","ankyrin repeat and BTB domain containing 2"
"window_746117","chr11",34352500,34362500,10001,"*",74,29.3650793650794,"window_746117","25841",34150987,34358010,207024,"-",0,"overlapStart",0,"ABTB2","ankyrin repeat and BTB domain containing 2"
"window_746118","chr11",34355000,34365000,10001,"*",75,29.7619047619048,"window_746118","25841",34150987,34358010,207024,"-",0,"overlapStart",0,"ABTB2","ankyrin repeat and BTB domain containing 2"
"window_746119","chr11",34357500,34367500,10001,"*",70,27.7777777777778,"window_746119","25841",34150987,34358010,207024,"-",0,"overlapStart",0,"ABTB2","ankyrin repeat and BTB domain containing 2"
"window_746148","chr11",34430000,34440000,10001,"*",71,28.1746031746032,"window_746148","847",34438934,34472060,33127,"+",0,"overlapStart",0,"CAT","catalase"
"window_746152","chr11",34440000,34450000,10001,"*",63,25,"window_746152","847",34438934,34472060,33127,"+",0,"inside",1065,"CAT","catalase"
"window_746338","chr11",34905000,34915000,10001,"*",67,26.5873015873016,"window_746338","8050",34915829,35020591,104763,"+",828,"upstream",828,"PDHX","pyruvate dehydrogenase complex component X"
"window_746338.1","chr11",34905000,34915000,10001,"*",67,26.5873015873016,"window_746338","51074",34853094,34916379,63286,"-",0,"inside",1378,"APIP","APAF1 interacting protein"
"window_746348","chr11",34930000,34940000,10001,"*",64,25.3968253968254,"window_746348","100616437",34941837,34941920,84,"+",1836,"upstream",1836,"MIR1343","microRNA 1343"
"window_746349","chr11",34932500,34942500,10001,"*",55,21.8253968253968,"window_746349","100616437",34941837,34941920,84,"+",0,"includeFeature",0,"MIR1343","microRNA 1343"
"window_746350","chr11",34935000,34945000,10001,"*",56,22.2222222222222,"window_746350","100616437",34941837,34941920,84,"+",0,"includeFeature",0,"MIR1343","microRNA 1343"
"window_746351","chr11",34937500,34947500,10001,"*",65,25.7936507936508,"window_746351","100616437",34941837,34941920,84,"+",0,"includeFeature",0,"MIR1343","microRNA 1343"
"window_746642","chr11",35665000,35675000,10001,"*",65,25.7936507936508,"window_746642","54765",35662775,35818007,155233,"+",0,"inside",2224,"TRIM44","tripartite motif containing 44"
"window_746750","chr11",35935000,35945000,10001,"*",58,23.015873015873,"window_746750","143458",35943981,36232136,288156,"+",0,"overlapStart",0,"LDLRAD3","low density lipoprotein receptor class A domain containing 3"
"window_746751","chr11",35937500,35947500,10001,"*",72,28.5714285714286,"window_746751","143458",35943981,36232136,288156,"+",0,"overlapStart",0,"LDLRAD3","low density lipoprotein receptor class A domain containing 3"
"window_746752","chr11",35940000,35950000,10001,"*",72,28.5714285714286,"window_746752","143458",35943981,36232136,288156,"+",0,"overlapStart",0,"LDLRAD3","low density lipoprotein receptor class A domain containing 3"
"window_746753","chr11",35942500,35952500,10001,"*",72,28.5714285714286,"window_746753","143458",35943981,36232136,288156,"+",0,"overlapStart",0,"LDLRAD3","low density lipoprotein receptor class A domain containing 3"
"window_746754","chr11",35945000,35955000,10001,"*",54,21.4285714285714,"window_746754","143458",35943981,36232136,288156,"+",0,"inside",1018,"LDLRAD3","low density lipoprotein receptor class A domain containing 3"
"window_746888","chr11",36280000,36290000,10001,"*",61,24.2063492063492,"window_746888","29099",36272292,36289449,17158,"-",0,"overlapStart",0,"COMMD9","COMM domain containing 9"
"window_746889","chr11",36282500,36292500,10001,"*",58,23.015873015873,"window_746889","29099",36272292,36289449,17158,"-",0,"overlapStart",0,"COMMD9","COMM domain containing 9"
"window_749701","chr11",43312500,43322500,10001,"*",74,29.3650793650794,"window_749701","8539",43311963,43344529,32567,"+",0,"inside",536,"API5","apoptosis inhibitor 5"
"window_749717","chr11",43352500,43362500,10001,"*",52,20.6349206349206,"window_749717","55761",43358920,43494933,136014,"+",0,"overlapStart",0,"TTC17","tetratricopeptide repeat domain 17"
"window_749718","chr11",43355000,43365000,10001,"*",63,25,"window_749718","55761",43358920,43494933,136014,"+",0,"overlapStart",0,"TTC17","tetratricopeptide repeat domain 17"
"window_749720","chr11",43360000,43370000,10001,"*",73,28.968253968254,"window_749720","55761",43358920,43494933,136014,"+",0,"inside",1079,"TTC17","tetratricopeptide repeat domain 17"
"window_749941","chr11",43912500,43922500,10001,"*",53,21.031746031746,"window_749941","100507300",43909289,43920944,11656,"-",0,"overlapStart",0,"ALKBH3-AS1","ALKBH3 antisense RNA 1"
"window_749948","chr11",43930000,43940000,10001,"*",65,25.7936507936508,"window_749948","387763",43942637,43943878,1242,"+",2636,"upstream",2636,"C11orf96","chromosome 11 open reading frame 96"
"window_749949","chr11",43932500,43942500,10001,"*",70,27.7777777777778,"window_749949","387763",43942637,43943878,1242,"+",136,"upstream",136,"C11orf96","chromosome 11 open reading frame 96"
"window_749950","chr11",43935000,43945000,10001,"*",63,25,"window_749950","387763",43942637,43943878,1242,"+",0,"includeFeature",0,"C11orf96","chromosome 11 open reading frame 96"
"window_749951","chr11",43937500,43947500,10001,"*",57,22.6190476190476,"window_749951","387763",43942637,43943878,1242,"+",0,"includeFeature",0,"C11orf96","chromosome 11 open reading frame 96"
"window_749952","chr11",43940000,43950000,10001,"*",57,22.6190476190476,"window_749952","387763",43942637,43943878,1242,"+",0,"includeFeature",0,"C11orf96","chromosome 11 open reading frame 96"
"window_749953","chr11",43942500,43952500,10001,"*",53,21.031746031746,"window_749953","387763",43942637,43943878,1242,"+",0,"includeFeature",0,"C11orf96","chromosome 11 open reading frame 96"
"window_750000","chr11",44060000,44070000,10001,"*",60,23.8095238095238,"window_750000","84680",44065925,44084237,18313,"+",0,"overlapStart",0,"ACCS","1-aminocyclopropane-1-carboxylate synthase homolog (inactive)"
"window_750001","chr11",44062500,44072500,10001,"*",61,24.2063492063492,"window_750001","84680",44065925,44084237,18313,"+",0,"overlapStart",0,"ACCS","1-aminocyclopropane-1-carboxylate synthase homolog (inactive)"
"window_750010","chr11",44085000,44095000,10001,"*",67,26.5873015873016,"window_750010","2132",44095673,44251981,156309,"+",672,"upstream",672,"EXT2","exostosin glycosyltransferase 2"
"window_750015","chr11",44097500,44107500,10001,"*",74,29.3650793650794,"window_750015","2132",44095673,44251981,156309,"+",0,"inside",1826,"EXT2","exostosin glycosyltransferase 2"
"window_750095","chr11",44297500,44307500,10001,"*",60,23.8095238095238,"window_750095","60529",44260440,44310139,49700,"-",0,"inside",2638,"ALX4","ALX homeobox 4"
"window_750096","chr11",44300000,44310000,10001,"*",63,25,"window_750096","60529",44260440,44310139,49700,"-",0,"inside",138,"ALX4","ALX homeobox 4"
"window_750097","chr11",44302500,44312500,10001,"*",64,25.3968253968254,"window_750097","60529",44260440,44310139,49700,"-",0,"overlapStart",0,"ALX4","ALX homeobox 4"
"window_750098","chr11",44305000,44315000,10001,"*",72,28.5714285714286,"window_750098","60529",44260440,44310139,49700,"-",0,"overlapStart",0,"ALX4","ALX homeobox 4"
"window_750099","chr11",44307500,44317500,10001,"*",75,29.7619047619048,"window_750099","60529",44260440,44310139,49700,"-",0,"overlapStart",0,"ALX4","ALX homeobox 4"
"window_750100","chr11",44310000,44320000,10001,"*",67,26.5873015873016,"window_750100","60529",44260440,44310139,49700,"-",0,"overlapStart",0,"ALX4","ALX homeobox 4"
"window_750357","chr11",44952500,44962500,10001,"*",60,23.8095238095238,"window_750357","9537",44885903,44951306,65404,"-",1193,"upstream",1193,"TP53I11","tumor protein p53 inducible protein 11"
"window_750711","chr11",45837500,45847500,10001,"*",71,28.1746031746032,"window_750711","1408",45847118,45883248,36131,"+",0,"overlapStart",0,"CRY2","cryptochrome circadian regulator 2"
"window_750730","chr11",45885000,45895000,10001,"*",74,29.3650793650794,"window_750730","9479",45885651,45906465,20815,"+",0,"overlapStart",0,"MAPK8IP1","mitogen-activated protein kinase 8 interacting protein 1"
"window_750904","chr11",46320000,46330000,10001,"*",60,23.8095238095238,"window_750904","8525",46332905,46380554,47650,"+",2904,"upstream",2904,"DGKZ","diacylglycerol kinase zeta"
"window_750905","chr11",46322500,46332500,10001,"*",54,21.4285714285714,"window_750905","8525",46332905,46380554,47650,"+",404,"upstream",404,"DGKZ","diacylglycerol kinase zeta"
"window_750906","chr11",46325000,46335000,10001,"*",51,20.2380952380952,"window_750906","8525",46332905,46380554,47650,"+",0,"overlapStart",0,"DGKZ","diacylglycerol kinase zeta"
"window_751009","chr11",46582500,46592500,10001,"*",55,21.8253968253968,"window_751009","55626",46396414,46594125,197712,"-",0,"inside",1624,"AMBRA1","autophagy and beclin 1 regulator 1"
"window_751010","chr11",46585000,46595000,10001,"*",68,26.984126984127,"window_751010","55626",46396414,46594125,197712,"-",0,"overlapStart",0,"AMBRA1","autophagy and beclin 1 regulator 1"
"window_751011","chr11",46587500,46597500,10001,"*",68,26.984126984127,"window_751011","55626",46396414,46594125,197712,"-",0,"overlapStart",0,"AMBRA1","autophagy and beclin 1 regulator 1"
"window_751012","chr11",46590000,46600000,10001,"*",60,23.8095238095238,"window_751012","55626",46396414,46594125,197712,"-",0,"overlapStart",0,"AMBRA1","autophagy and beclin 1 regulator 1"
"window_751013","chr11",46592500,46602500,10001,"*",67,26.5873015873016,"window_751013","55626",46396414,46594125,197712,"-",0,"overlapStart",0,"AMBRA1","autophagy and beclin 1 regulator 1"
"window_751019","chr11",46607500,46617500,10001,"*",69,27.3809523809524,"window_751019","9776",46617527,46674818,57292,"+",26,"upstream",26,"ATG13","autophagy related 13"
"window_751019.1","chr11",46607500,46617500,10001,"*",69,27.3809523809524,"window_751019","283254",46602861,46617909,15049,"-",0,"inside",408,"HARBI1","harbinger transposase derived 1"
"window_751020","chr11",46610000,46620000,10001,"*",68,26.984126984127,"window_751020","9776",46617527,46674818,57292,"+",0,"overlapStart",0,"ATG13","autophagy related 13"
"window_751020.1","chr11",46610000,46620000,10001,"*",68,26.984126984127,"window_751020","283254",46602861,46617909,15049,"-",0,"overlapStart",0,"HARBI1","harbinger transposase derived 1"
"window_751021","chr11",46612500,46622500,10001,"*",69,27.3809523809524,"window_751021","9776",46617527,46674818,57292,"+",0,"overlapStart",0,"ATG13","autophagy related 13"
"window_751021.1","chr11",46612500,46622500,10001,"*",69,27.3809523809524,"window_751021","283254",46602861,46617909,15049,"-",0,"overlapStart",0,"HARBI1","harbinger transposase derived 1"
"window_751022","chr11",46615000,46625000,10001,"*",67,26.5873015873016,"window_751022","9776",46617527,46674818,57292,"+",0,"overlapStart",0,"ATG13","autophagy related 13"
"window_751022.1","chr11",46615000,46625000,10001,"*",67,26.5873015873016,"window_751022","283254",46602861,46617909,15049,"-",0,"overlapStart",0,"HARBI1","harbinger transposase derived 1"
"window_751074","chr11",46745000,46755000,10001,"*",61,24.2063492063492,"window_751074","100847020",46753125,46753192,68,"-",0,"includeFeature",0,"MIR5582","microRNA 5582"
"window_751075","chr11",46747500,46757500,10001,"*",71,28.1746031746032,"window_751075","100847020",46753125,46753192,68,"-",0,"includeFeature",0,"MIR5582","microRNA 5582"
"window_751076","chr11",46750000,46760000,10001,"*",61,24.2063492063492,"window_751076","100847020",46753125,46753192,68,"-",0,"includeFeature",0,"MIR5582","microRNA 5582"
"window_751077","chr11",46752500,46762500,10001,"*",57,22.6190476190476,"window_751077","100847020",46753125,46753192,68,"-",0,"includeFeature",0,"MIR5582","microRNA 5582"
"window_751077.1","chr11",46752500,46762500,10001,"*",57,22.6190476190476,"window_751077","692108",46762389,46762499,111,"-",0,"includeFeature",0,"SNORD67","small nucleolar RNA, C/D box 67"
"window_751078","chr11",46755000,46765000,10001,"*",69,27.3809523809524,"window_751078","100847020",46753125,46753192,68,"-",1807,"upstream",1807,"MIR5582","microRNA 5582"
"window_751078.1","chr11",46755000,46765000,10001,"*",69,27.3809523809524,"window_751078","692108",46762389,46762499,111,"-",0,"includeFeature",0,"SNORD67","small nucleolar RNA, C/D box 67"
"window_751141","chr11",46912500,46922500,10001,"*",54,21.4285714285714,"window_751141","4038",46856717,46918642,61926,"-",0,"overlapStart",0,"LRP4","LDL receptor related protein 4"
"window_751142","chr11",46915000,46925000,10001,"*",63,25,"window_751142","4038",46856717,46918642,61926,"-",0,"overlapStart",0,"LRP4","LDL receptor related protein 4"
"window_751143","chr11",46917500,46927500,10001,"*",67,26.5873015873016,"window_751143","4038",46856717,46918642,61926,"-",0,"overlapStart",0,"LRP4","LDL receptor related protein 4"
"window_751144","chr11",46920000,46930000,10001,"*",63,25,"window_751144","4038",46856717,46918642,61926,"-",1357,"upstream",1357,"LRP4","LDL receptor related protein 4"
"window_751148","chr11",46930000,46940000,10001,"*",55,21.8253968253968,"window_751148","79096",46936689,47164385,227697,"+",0,"overlapStart",0,"C11orf49","chromosome 11 open reading frame 49"
"window_751149","chr11",46932500,46942500,10001,"*",70,27.7777777777778,"window_751149","79096",46936689,47164385,227697,"+",0,"overlapStart",0,"C11orf49","chromosome 11 open reading frame 49"
"window_751150","chr11",46935000,46945000,10001,"*",71,28.1746031746032,"window_751150","79096",46936689,47164385,227697,"+",0,"overlapStart",0,"C11orf49","chromosome 11 open reading frame 49"
"window_751151","chr11",46937500,46947500,10001,"*",64,25.3968253968254,"window_751151","79096",46936689,47164385,227697,"+",0,"inside",810,"C11orf49","chromosome 11 open reading frame 49"
"window_751251","chr11",47187500,47197500,10001,"*",73,28.968253968254,"window_751251","29763",47177522,47186443,8922,"-",1056,"upstream",1056,"PACSIN3","protein kinase C and casein kinase substrate in neurons 3"
"window_751257","chr11",47202500,47212500,10001,"*",58,23.015873015873,"window_751257","1643",47214465,47239240,24776,"+",1964,"upstream",1964,"DDB2","damage specific DNA binding protein 2"
"window_751315","chr11",47347500,47357500,10001,"*",75,29.7619047619048,"window_751315","4607",47331406,47352702,21297,"-",0,"overlapStart",0,"MYBPC3","myosin binding protein C3"
"window_751316","chr11",47350000,47360000,10001,"*",71,28.1746031746032,"window_751316","4607",47331406,47352702,21297,"-",0,"overlapStart",0,"MYBPC3","myosin binding protein C3"
"window_751317","chr11",47352500,47362500,10001,"*",71,28.1746031746032,"window_751317","4607",47331406,47352702,21297,"-",0,"overlapStart",0,"MYBPC3","myosin binding protein C3"
"window_751318","chr11",47355000,47365000,10001,"*",71,28.1746031746032,"window_751318","4607",47331406,47352702,21297,"-",2297,"upstream",2297,"MYBPC3","myosin binding protein C3"
"window_751323","chr11",47367500,47377500,10001,"*",70,27.7777777777778,"window_751323","6688",47354860,47378576,23717,"-",0,"inside",1075,"SPI1","Spi-1 proto-oncogene"
"window_751325","chr11",47372500,47382500,10001,"*",63,25,"window_751325","6688",47354860,47378576,23717,"-",0,"overlapStart",0,"SPI1","Spi-1 proto-oncogene"
"window_751326","chr11",47375000,47385000,10001,"*",61,24.2063492063492,"window_751326","6688",47354860,47378576,23717,"-",0,"overlapStart",0,"SPI1","Spi-1 proto-oncogene"
"window_751327","chr11",47377500,47387500,10001,"*",56,22.2222222222222,"window_751327","6688",47354860,47378576,23717,"-",0,"overlapStart",0,"SPI1","Spi-1 proto-oncogene"
"window_751347","chr11",47427500,47437500,10001,"*",62,24.6031746031746,"window_751347","5702",47418769,47426473,7705,"-",1026,"upstream",1026,"PSMC3","proteasome 26S subunit, ATPase 3"
"window_751398","chr11",47555000,47565000,10001,"*",70,27.7777777777778,"window_751398","4722",47565336,47584562,19227,"+",335,"upstream",335,"NDUFS3","NADH:ubiquinone oxidoreductase core subunit S3"
